 ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
Antwerp,Antwerp is to the east of what river?,Antwerp is to the east of the Scheldt river,hard,too hard,S10_set3_a4
Antwerp,Antwerp is to the east of what river?,NULL,hard,NULL,S10_set3_a4
Antwerp,How many municipalities does Antwerp have?,"None, Antwerp is a municipality.",hard,medium,S10_set3_a4
Antwerp,How many municipalities does Antwerp have?,NULL,hard,NULL,S10_set3_a4
Arabic_language,Is Arabic a Central Semitic language?,Yes,easy,easy,S10_set5_a3
Arabic_language,Is Arabic a Central Semitic language?,NULL,easy,NULL,S10_set5_a3
Arabic_language,Was Arabic a major vehicle of culture in Europe?,Yes,easy,easy,S10_set5_a3
Arabic_language,Was Arabic a major vehicle of culture in Europe?,NULL,easy,NULL,S10_set5_a3
Arabic_language,Is Arabic classified alongside Semitic languages?,Yes,easy,easy,S10_set5_a3
Arabic_language,Is Arabic classified alongside Semitic languages?,NULL,easy,NULL,S10_set5_a3
Arabic_language,How many people speak the Arabic language?,280 million people.,medium,easy,S10_set5_a3
Arabic_language,How many people speak the Arabic language?,NULL,medium,NULL,S10_set5_a3
Arabic_language,When was Arabic calligraphy invented?,Many styles were developed after 786.,medium,hard,S10_set5_a3
Arabic_language,When was Arabic calligraphy invented?,NULL,medium,NULL,S10_set5_a3
Arabic_language,Where is Arabic spoken?,The Middle East and North Africa,medium,medium,S10_set5_a3
Arabic_language,Where is Arabic spoken?,NULL,medium,NULL,S10_set5_a3
Arabic_language,Why is Arabic related to Islam?,Arabic is the liturgical language of Islam,hard,hard,S10_set5_a3
Arabic_language,Why is Arabic related to Islam?,NULL,hard,NULL,S10_set5_a3
Arabic_language,Why does Arabic heavily influence European languages?,"Arabic was a major vehicle of culture in Europe, and the Arab and European civilizations are geographically close.",hard,hard,S10_set5_a3
Arabic_language,Why does Arabic heavily influence European languages?,NULL,hard,NULL,S10_set5_a3
Arabic_language,"How do you say ""black"" in Arabic?",NULL,hard,NULL,S10_set5_a3
Arabic_language,Is Arabic the largest member of the Semitic language family?,yes,easy,easy,S10_set5_a3
Arabic_language,Is Arabic the largest member of the Semitic language family?,yes,easy,easy,S10_set5_a3
Arabic_language,Does Modern Standard Arabic continue to evolve like other languages?,yes,easy,easy,S10_set5_a3
Arabic_language,Does Modern Standard Arabic continue to evolve like other languages?,yes,easy,easy,S10_set5_a3
Arabic_language,Is Hassaniya Arabic spoken in Mauritania?,yes,easy,easy,S10_set5_a3
Arabic_language,Is Hassaniya Arabic spoken in Mauritania?,Yes,easy,easy,S10_set5_a3
Arabic_language,What is the only variety of modern Arabic that has acquired official language status?,maltese,medium,medium,S10_set5_a3
Arabic_language,What is the only variety of modern Arabic that has acquired official language status?,Maltese,medium,medium,S10_set5_a3
Arabic_language,Egyptian Arabic is spoken by how many in Egypt?,76 million,medium,medium,S10_set5_a3
Arabic_language,Egyptian Arabic is spoken by how many in Egypt?,76 million,medium,medium,S10_set5_a3
Arabic_language,Where are the Western Arabic numerals used?,North Africa,medium,medium,S10_set5_a3
Arabic_language,Where are the Western Arabic numerals used?,present-day North Africa,medium,medium,S10_set5_a3
Arabic_language,The most active Academies of Arabic Language are found where?,damascus and cairo,hard,medium,S10_set5_a3
Arabic_language,Hassan Massoudy is a master of what genre?,Hassan Massoudy,hard,medium,S10_set5_a3
Arabic_language,Hassan Massoudy is a master of what genre?,Arabic calligraphy,hard,hard,S10_set5_a3
Berlin,Is Berlin the capital city of Germany?,Berlin is the capital city of Germany.,easy,easy,S10_set3_a1
Berlin,Is Berlin the capital city of Germany?,yes,easy,easy,S10_set3_a1
Berlin,Is Berlin the largest city in Germany?,Berlin is Germany's largest city.,easy,easy,S10_set3_a1
Berlin,Is Berlin the largest city in Germany?,yes,easy,easy,S10_set3_a1
Berlin,Is Schloss Charlottenburg the largest existing palace in Berlin?,Schloss Charlottenburg is the largest existing palace in Berlin. ,easy,easy,S10_set3_a1
Berlin,Is Schloss Charlottenburg the largest existing palace in Berlin?,yes,easy,easy,S10_set3_a1
Berlin,Which building is the site of the German parliament?,The Reichstag building is the site of the German parliament. ,medium,easy,S10_set3_a1
Berlin,Which building is the site of the German parliament?,The Reichstag building,medium,medium,S10_set3_a1
Berlin,Which two sports events did the Olympiastadion host?,The Olympiastadion hosted the 1936 Summer Olympics and the 2006 FIFA World Cup final. ,medium,medium,S10_set3_a1
Berlin,Which two sports events did the Olympiastadion host?,the 1936 Summer Olympics and the 2006 FIFA World Cup final,medium,medium,S10_set3_a1
Berlin,Where is the Berliner Dom located?,The Berliner Dom is located on the Spree Island across from the site of the Berliner Stadtschloss and adjacent to the Lustgarten.,medium,medium,S10_set3_a1
Berlin,Where is the Berliner Dom located?,on the Spree Island,medium,medium,S10_set3_a1
Berlin,Which Berlin building did architect Norman Foster remodel in the 1990s?,The Reichstag building was remodeled by architect Norman Foster in the 1990s.,hard,medium,S10_set3_a1
Berlin,Which Berlin building did architect Norman Foster remodel in the 1990s?,Reichstag building,hard,hard,S10_set3_a1
Berlin,"Why is Vattenfall shifting towards reliance on cleaner, renewable energy sources?","Because burning lignite produces harmful emissions, Vattenfall has announced a commitment to shift towards reliance on cleaner, renewable energy sources.",hard,hard,S10_set3_a1
Berlin,"Why is Vattenfall shifting towards reliance on cleaner, renewable energy sources?",Because burning lignite produces harmful emissions,hard,medium,S10_set3_a1
Berlin,What are the names of the two zoos in Berlin?,The two zoos in Berlin are the Zoologischer Garten Berlin and the Tierpark Friedrichsfelde.,hard,hard,S10_set3_a1
Berlin,What are the names of the two zoos in Berlin?,Zoologischer Garten Berlin and Tierpark Friedrichsfelde,hard,hard,S10_set3_a1
Berlin,Is Berlin the headquarters of Springer?,"Yes, Berlin is the headquarters of Springer.",easy,medium,S10_set3_a1
Berlin,Is Berlin the headquarters of Springer?,NULL,easy,NULL,S10_set3_a1
Berlin,Does the Gendarmenmarkt border the French Cathedral?,"Yes, the Gendarmenmarkt borders the French Cathedral.",easy,medium,S10_set3_a1
Berlin,Does the Gendarmenmarkt border the French Cathedral?,NULL,easy,NULL,S10_set3_a1
Berlin,Is the Nauen plain north of Berlin?,"No, the Nauen plain stretches to the west of Berlin.",easy,hard,S10_set3_a1
Berlin,Is the Nauen plain north of Berlin?,NULL,easy,NULL,S10_set3_a1
Berlin,Where is the bust of Queen Nefertiti?,The bust of Queen Nefertiti is in the Altes Museum.,medium,hard,S10_set3_a1
Berlin,Where is the bust of Queen Nefertiti?,NULL,medium,NULL,S10_set3_a1
Berlin,Where does the German President live?,"The German President lives west of the center, Schloss Bellevue.",medium,hard,S10_set3_a1
Berlin,Where does the German President live?,NULL,medium,NULL,S10_set3_a1
Berlin,When did Berlin give up its status as a free Hanseatic city?,In 1451 Berlin gave up its status as a free Hanseatic city.,medium,medium,S10_set3_a1
Berlin,When did Berlin give up its status as a free Hanseatic city?,NULL,medium,NULL,S10_set3_a1
Berlin,Which is the busiest airport in Berlin?,Tegel International Airport is the busiest airport in Berlin.,hard,hard,S10_set3_a1
Berlin,Which is the busiest airport in Berlin?,NULL,hard,NULL,S10_set3_a1
Berlin,How many occupation zones was Germany divided into after the war?,Germany was divided into four occupation zones after the war.,hard,hard,S10_set3_a1
Berlin,How many occupation zones was Germany divided into after the war?,NULL,hard,NULL,S10_set3_a1
Berlin,Where was Popkomm held before moving to Berlin?,Popkomm was held in Cologne before moving to Berlin.,hard,hard,S10_set3_a1
Berlin,Where was Popkomm held before moving to Berlin?,NULL,hard,NULL,S10_set3_a1
Blaise_Pascal,Who was Blaise Pascal's father?,"His father, Étienne Pascal (1588–1651), who also had an interest in science and mathematics, was a local judge",easy,medium,S10_set4_a4
Blaise_Pascal,Who was Blaise Pascal's father?,Étienne Pascal.,easy,easy,S10_set4_a4
Blaise_Pascal,Was Pascal a French mathematician?,yes,easy,easy,S10_set4_a4
Blaise_Pascal,Was Pascal a French mathematician?,Yes.,easy,easy,S10_set4_a4
Blaise_Pascal,Did Pascal have poor health throughout his life?,yes,easy,easy,S10_set4_a4
Blaise_Pascal,Did Pascal have poor health throughout his life?,Yes.,easy,easy,S10_set4_a4
Blaise_Pascal,How old was Pascal when he lost his mother?,at the age of three,medium,medium,S10_set4_a4
Blaise_Pascal,How old was Pascal when he lost his mother?,3.,medium,easy,S10_set4_a4
Blaise_Pascal,Who was Pascal's younger sister?,Jacqueline,medium,medium,S10_set4_a4
Blaise_Pascal,Who was Pascal's younger sister?,Jacqueline.,medium,medium,S10_set4_a4
Blaise_Pascal,What led Pascal to his religious conversion?,Two basic influences led him to his conversion: sickness and Jansenism,medium,medium,S10_set4_a4
Blaise_Pascal,What led Pascal to his religious conversion?,sickness and Jansenism,medium,medium,S10_set4_a4
Blaise_Pascal,How old was Pascal when he died?,39,hard,too hard,S10_set4_a4
Blaise_Pascal,How old was Pascal when he died?,1662-08-19.,hard,medium,S10_set4_a4
Blaise_Pascal,Did Pascal write about cycloid before 1658?,no,hard,hard,S10_set4_a4
Blaise_Pascal,Is there a programming language called Pascal?,yes,hard,hard,S10_set4_a4
Blaise_Pascal,Is there a programming language called Pascal?,Yes.,hard,easy,S10_set4_a4
Blaise_Pascal,Crowds of believers came to see and kiss the thorn; all of Catholic where acclaimed a miracle?,Paris,NULL,medium,S10_set4_a4
Blaise_Pascal,Wasn't Blaise Pascal a work of Desargues on conic sections?,"Yes, it was",NULL,easy,S10_set4_a4
Blaise_Pascal,Who died the next morning?,Pascal.,NULL,hard,S10_set4_a4
Blaise_Pascal,When did his father die?,1651,NULL,hard,S10_set4_a4
Blaise_Pascal,When did his father die?,His father died in 1651.,NULL,medium,S10_set4_a4
Blaise_Pascal,"Was he a child prodigy who was educated by his father, a civil servant?",yes,NULL,medium,S10_set4_a4
Blaise_Pascal,"Was Pascal's earliest work in the natural and applied sciences where he made important contributions to the construction of mechanical calculators, the study of fluids, and clarified the concepts of pressure and vacuum by generalizing the work of Evangelista Torricelli?",Yes,NULL,easy,S10_set4_a4
Blaise_Pascal,Did Pascal also write in defense of the scientific method?,Yes,NULL,easy,S10_set4_a4
Butterfly,Do butterflies make sounds?,Some butterflies make sounds.,easy,medium,S10_set1_a6
Butterfly,Do butterflies make sounds?,NULL,easy,NULL,S10_set1_a6
Butterfly,Do butterflies have two eyes?,"Yes, butterflies have two eyes.",easy,easy,S10_set1_a6
Butterfly,Do butterflies have two eyes?,NULL,easy,NULL,S10_set1_a6
Butterfly,Does a black moth mean that someone has died?,In the Philippines a black butterfly or moth mean that someone has died.,easy,hard,S10_set1_a6
Butterfly,Does a black moth mean that someone has died?,NULL,easy,NULL,S10_set1_a6
Butterfly,What is the outer layer of the cuticle made of?,The outer layer of the cuticle is made of of a mixture of chitin and specialized proteins.,medium,easy,S10_set1_a6
Butterfly,What is the outer layer of the cuticle made of?,NULL,medium,NULL,S10_set1_a6
Butterfly,Where was there a vast swarm of butterflies?,In Kyoto there was a vast swarm of butterflies.,medium,medium,S10_set1_a6
Butterfly,Where was there a vast swarm of butterflies?,NULL,medium,NULL,S10_set1_a6
Butterfly,What butterfly is migratory?,The Monarch butterfly is migratory.,medium,easy,S10_set1_a6
Butterfly,What butterfly is migratory?,NULL,medium,NULL,S10_set1_a6
Butterfly,Do butterflies carry more pollen than Hymenoptera?,"No, butterflies carry less pollen than Hymenoptera.",hard,hard,S10_set1_a6
Butterfly,Do butterflies carry more pollen than Hymenoptera?,NULL,hard,NULL,S10_set1_a6
Butterfly,What allows the butterfly to evade predators?,A butterfly's hind wings allow the butterfly to evade predators.,hard,medium,S10_set1_a6
Butterfly,What allows the butterfly to evade predators?,NULL,hard,NULL,S10_set1_a6
Butterfly,What happens if a wing is removed?,If a ring is removed the other three will grow to a larger size.,hard,easy,S10_set1_a6
Butterfly,What happens if a wing is removed?,NULL,hard,NULL,S10_set1_a6
Cello,NULL,NULL,easy,NULL,S10_set2_a9
Cello,NULL,NULL,easy,NULL,S10_set2_a9
Cello,NULL,NULL,easy,NULL,S10_set2_a9
Cello,NULL,NULL,medium,NULL,S10_set2_a9
Cello,NULL,NULL,medium,NULL,S10_set2_a9
Cello,NULL,NULL,medium,NULL,S10_set2_a9
Cello,NULL,NULL,hard,NULL,S10_set2_a9
Cello,NULL,NULL,hard,NULL,S10_set2_a9
Cello,NULL,NULL,hard,NULL,S10_set2_a9
Charles-Augustin_de_Coulomb,Was Charles-Augustin de Coulomb a Spanish Biologist?,No.,easy,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,Was Charles-Augustin de Coulomb a Spanish Biologist?,"No, he was a French physicist.",easy,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,Was the SI unit of charge named after Charles-Augustin de Coulomb?,Yes.,easy,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,Was the SI unit of charge named after Charles-Augustin de Coulomb?,"Yes, the SI unit of charge, the coulomb, was named after him.",easy,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,Was Charles-Augustin de Coulomb ever employed at La Rochelle?,Yes.,easy,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,Was Charles-Augustin de Coulomb ever employed at La Rochelle?,"Yes, upon his return to France, with the rank of Captain, he was employed at La Rochelle.",easy,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,What is Charles-Augustin de Coulomb best known for?,He is best known for developing Coulomb's law.,medium,medium,S10_set4_a6
Charles-Augustin_de_Coulomb,What is Charles-Augustin de Coulomb best known for?,He is best known for developing Coulomb's law.,medium,medium,S10_set4_a6
Charles-Augustin_de_Coulomb,Whose ideas inspired Charles-Augustin de Coulomb's experiments on the resistance of masonries?,Pieter van Musschenbroek.,medium,medium,S10_set4_a6
Charles-Augustin_de_Coulomb,Whose ideas inspired Charles-Augustin de Coulomb's experiments on the resistance of masonries?,He carried out several experiments on the resistance of masonries which were inspired by the ideas of Pieter van Musschenbroek on friction.,medium,medium,S10_set4_a6
Charles-Augustin_de_Coulomb,When did Charles-Augustin de Coulomb join his father's family in Montpeillier?,From 1757 to 1759 he joined his father's family in Montpellier.,medium,medium,S10_set4_a6
Charles-Augustin_de_Coulomb,Did Charles-Augustin de Coulomb come from a poor family?,No.,hard,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,Did Charles-Augustin de Coulomb come from a poor family?,"No, his mother came from a wealthy family in the wool trade.",hard,hard,S10_set4_a6
Charles-Augustin_de_Coulomb,What is Coulomb's law?,The definition of the electrostatic force of attraction and repulsion.,hard,medium,S10_set4_a6
Charles-Augustin_de_Coulomb,What is Coulomb's law?,The definition of the electrostatic force of attraction and repulsion.,hard,medium,S10_set4_a6
Charles-Augustin_de_Coulomb,Where is Coll�ge des Quatre-Nations located?,In Montpellier.,hard,hard,S10_set4_a6
Charles-Augustin_de_Coulomb,Where is Coll�ge des Quatre-Nations located?,In Paris.,hard,hard,S10_set4_a6
Charles-Augustin_de_Coulomb,What happened in 1785?,Coulomb presented his three reports on Electricity and Magnetism,NULL,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,What happened in 1757 to 1759?,Charles-Augustin de Coulomb joined his father's family in Montpellier and took part in the work of the academy of the city.,NULL,hard,S10_set4_a6
Charles-Augustin_de_Coulomb,"Regarding this topic, what did the Revolution do?",The Revolution caused Coulomb to resign his appointment as intendent des eaux et fontains and retire.,NULL,too hard,S10_set4_a6
Charles-Augustin_de_Coulomb,Who determined to pursue mathematics?,Charles-Augustin de Coulomb,NULL,medium,S10_set4_a6
Charles-Augustin_de_Coulomb,When did Coulomb return to Paris?,In 1759.,NULL,medium,S10_set4_a6
Charles-Augustin_de_Coulomb,Does Coulomb leave a legacy as a pioneer in the field of geotechnical engineering for his contribution to retaining wall design?,yes,NULL,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,Did the family move to Paris as well as there Coulomb studied at the prestigious Collge des Quatre-Nations?,Yes,NULL,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,Was Coulomb born in Angoulme France to a well-to-do family?,"Coulomb was born in Angoulême, France, to a well-to-do family",NULL,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,"Is he best known for developing Coulomb's law, the definition of the electrostatic force of attraction and repulsion?",Yes,NULL,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,"The SI unit of charge, the coulomb, was named after him?",Yes,NULL,easy,S10_set4_a6
Charles-Augustin_de_Coulomb,"Did Coulomb die in Angoulême, France, to a well-to-do family?",No,NULL,easy,S10_set4_a6
Chinese_language,Are all spoken varieties of Chinese tonal and analytical?,yes,easy,easy,S10_set5_a7
Chinese_language,Are all spoken varieties of Chinese tonal and analytical?,yes,easy,easy,S10_set5_a7
Chinese_language,Is fifty percent or more of Korean vocabulary of Chinese origin?,Yes,easy,easy,S10_set5_a7
Chinese_language,Is fifty percent or more of Korean vocabulary of Chinese origin?,yes,easy,easy,S10_set5_a7
Chinese_language,"Does ""ketchup"" come from the Minnan pronunciation of &#39853;&#27713; (koe-tsiap)?",Yes,easy,easy,S10_set5_a7
Chinese_language,"Does ""ketchup"" come from the Minnan pronunciation of &#39853;&#27713; (koe-tsiap)?",yes,easy,easy,S10_set5_a7
Chinese_language,What is the most common romanization standard for Standard Mandarin today?,Hanyu Pinyin,medium,medium,S10_set5_a7
Chinese_language,What is the most common romanization standard for Standard Mandarin today?,Hanyu Pinyin,medium,medium,S10_set5_a7
Chinese_language,"What is the official standard language used by the People's Republic of China, the Republic of China, and Singapore (where it is called ""Huayu"")?","Putonghua / Guoyu, often called ""Mandarin""",medium,medium,S10_set5_a7
Chinese_language,"What is the official standard language used by the People's Republic of China, the Republic of China, and Singapore (where it is called ""Huayu"")?",Standard Mandarin,medium,medium,S10_set5_a7
Chinese_language,How many head entries for character definitions does the Zhonghua Zihai &#20013;&#21326;&#23383;&#28023; (1994) contain?,"85,568 head entries",medium,medium,S10_set5_a7
Chinese_language,How many head entries for character definitions does the Zhonghua Zihai &#20013;&#21326;&#23383;&#28023; (1994) contain?,"54,678",medium,medium,S10_set5_a7
Chinese_language,What does the PRC government classify as literacy amongst workers?,"knowledge of 2,000 characters",hard,medium,S10_set5_a7
Chinese_language,What does the PRC government classify as literacy amongst workers?,a knowledge of 2000 characters,hard,medium,S10_set5_a7
Chinese_language,How is South China linguistically different from North China?,South China displays more linguistic diversity,hard,hard,S10_set5_a7
Chinese_language,&#20415;&#24403;/&#20415;&#30070; �lunchbox or boxed lunch� (from bento) and &#26009;&#29702; �prepared cuisine� are loan words from which language?,Japanese,hard,hard,S10_set5_a7
Chinese_language,&#20415;&#24403;/&#20415;&#30070; �lunchbox or boxed lunch� (from bento) and &#26009;&#29702; �prepared cuisine� are loan words from which language?,Chinese,hard,hard,S10_set5_a7
Chinese_language,What is the standardized form of spoken chinese?,The standardized form of spoken Chinese is Standard Mandarin.,easy,medium,S10_set5_a7
Chinese_language,What is the standardized form of spoken chinese?,The standardized from of spoken Chinese is Standard Mandarin.,easy,easy,S10_set5_a7
Chinese_language,Is diglossia a common feature in mainland China and Taiwan?,"Yes, diglossia is a common feature in mainland China and Taiwan.",easy,easy,S10_set5_a7
Chinese_language,Is diglossia a common feature in mainland China and Taiwan?,"Yes, diglossia is a common feature in mainland China and Taiwan.",easy,easy,S10_set5_a7
Chinese_language,Do linguists often view Chinese as a language family?,"Yes, linguists often view Chinese as a language family.",easy,easy,S10_set5_a7
Chinese_language,Do linguists often view Chinese as a language family?,"Yes, linguists often view Chinese as a language family.",easy,easy,S10_set5_a7
Chinese_language,When did classical Chinese literature begin?,Classical Chinese literature began in the Spring and Autumn period.,medium,medium,S10_set5_a7
Chinese_language,When did classical Chinese literature begin?,Classical Chinese literature began in the 14th to 11th centuires BCE.,medium,medium,S10_set5_a7
Chinese_language,How does the government of the People's Republic of China often refer to all divisions of the Sinitic language(s) besides Standard Mandarin?,The government of the People's Republic of China refers to all divisions of the Sinitic language(s) besides Standard Mandarin as fangyan.,medium,hard,S10_set5_a7
Chinese_language,How does the government of the People's Republic of China often refer to all divisions of the Sinitic language(s) besides Standard Mandarin?,"The PRC commonly refers to all divisons of the Sinitic language(s) beside Standard Mandarin as fangyan, or ""regional tongues.""",medium,hard,S10_set5_a7
Chinese_language,When was Middle Chinese used?,"Middle Chinese was used during Southern and Northern Dynasties and the Sua, Tang, and Sang dynasties.",medium,medium,S10_set5_a7
Chinese_language,When was Middle Chinese used?,Middle Chinese was the language used in the 6th through 1-th centuries CE.,medium,medium,S10_set5_a7
Chinese_language,How is the pronunciation of foreign words determined?,The pronunciation of foreign words is done by employing Chinese characters with similar pronuncations.,hard,hard,S10_set5_a7
Chinese_language,How is the pronunciation of foreign words determined?,Foreign words are transliterated into close-match existing Chinese morphemes.,hard,too hard,S10_set5_a7
Chinese_language,What is the total number of Chinese words?,"The Hanyu Da Zidian includes 54,678 head entries for characters.",hard,hard,S10_set5_a7
Chinese_language,What language was used in the Zhou and Southern Dynasties?,Old Chinese was the language common during the early and middle Zhou Dynasty.,hard,medium,S10_set5_a7
Cougar,Is a cougar also known as a mountain lion?,A cougar is also known as a mountain lion.,easy,easy,S10_set1_a2
Cougar,Is a cougar also known as a mountain lion?,yes,easy,easy,S10_set1_a2
Cougar,Are cougars larger than jaguars?,Cougars are not larger than jaguars.,easy,hard,S10_set1_a2
Cougar,Are cougars larger than jaguars?,no,easy,hard,S10_set1_a2
Cougar,"Does the World Conservation Union consider the cougar a ""least concern"" species?","The World Conservation Union (IUCN) currently lists the cougar as a ""least concern"" species.",easy,easy,S10_set1_a2
Cougar,"Does the World Conservation Union consider the cougar a ""least concern"" species?",yes,easy,easy,S10_set1_a2
Cougar,What are some of the cougar's primary food sources?,"The cougar's primary food sources include ungulates such as deer, elk, and bighorn sheep, as well as domestic cattle, horses and sheep, particularly in the northern part of its range.",medium,easy,S10_set1_a2
Cougar,What are some of the cougar's primary food sources?,"ungulates such as deer, elk, and bighorn sheep, as well as domestic cattle, horses, and sheep",medium,medium,S10_set1_a2
Cougar,How long are cougar adult males (from nose to tail)?,The length of adult males is around 2.4 meters (8 ft) long nose to tail.,medium,medium,S10_set1_a2
Cougar,How long are cougar adult males (from nose to tail)?,2.4 meters,medium,medium,S10_set1_a2
Cougar,How long is an adult cougar's paw print?,An adult cougar's paw print is approximately 10 cm (4 inches) long.,medium,medium,S10_set1_a2
Cougar,How long is an adult cougar's paw print?,4 inches,medium,medium,S10_set1_a2
Cougar,What are the three heaviest cats in the world?,"The three heaviest cats in the world are the tiger, lion and jaguar.",hard,hard,S10_set1_a2
Cougar,What are the three heaviest cats in the world?,"tiger, lion, and jaguar",hard,hard,S10_set1_a2
Cougar,"On average, are cougar males heavier than females?","On average, cougar males are heavier than females.",hard,hard,S10_set1_a2
Cougar,"On average, are cougar males heavier than females?",yes,hard,hard,S10_set1_a2
Cougar,What are the three cat species that are native to Canada?,"The three cat species that are native to Canada are the cougar, the bobcat and the Canadian lynx.",hard,medium,S10_set1_a2
Cougar,What are the three cat species that are native to Canada?,"cougar, bobcat, Canadian lynx",hard,hard,S10_set1_a2
Cymbal,Is one of the parts of a cymbal called a disc?,no,easy,medium,S10_set2_a6
Cymbal,Is one of the parts of a cymbal called a disc?,NULL,easy,NULL,S10_set2_a6
Cymbal,Are ride cymbals very common?,yes,easy,easy,S10_set2_a6
Cymbal,Are ride cymbals very common?,NULL,easy,NULL,S10_set2_a6
Cymbal,Does Fender make cymbals?,no,easy,hard,S10_set2_a6
Cymbal,Does Fender make cymbals?,NULL,easy,NULL,S10_set2_a6
Cymbal,What part of the cymbal is the bell?,The center of a Cymbal,medium,medium,S10_set2_a6
Cymbal,What part of the cymbal is the bell?,NULL,medium,NULL,S10_set2_a6
Cymbal,What's the timber of ancient cimbals like? disfluent,like that of small hand-bells or of the notes of the keyed harmonica,medium,hard,S10_set2_a6
Cymbal,What's the timber of ancient cimbals like? disfluent,NULL,medium,NULL,S10_set2_a6
Cymbal,What does it sound like to play cymbals with a cello bow?,squealing car brakes,medium,medium,S10_set2_a6
Cymbal,What does it sound like to play cymbals with a cello bow?,NULL,medium,NULL,S10_set2_a6
Cymbal,What are cymbals made of?,brass,hard,medium,S10_set2_a6
Cymbal,What are cymbals made of?,NULL,hard,NULL,S10_set2_a6
Cymbal,How many cymbals typically go in a drum kit?,at least 3,hard,hard,S10_set2_a6
Cymbal,How many cymbals typically go in a drum kit?,NULL,hard,NULL,S10_set2_a6
Cymbal,What kinds of musical groups use cymbals?,"Cymbals are used in modern orchestras and many military, marching, concert and other bands",hard,too hard,S10_set2_a6
Cymbal,What kinds of musical groups use cymbals?,NULL,hard,NULL,S10_set2_a6
Dragonfly,NULL,NULL,easy,NULL,S10_set1_a7
Dragonfly,NULL,NULL,easy,NULL,S10_set1_a7
Dragonfly,NULL,NULL,easy,NULL,S10_set1_a7
Dragonfly,NULL,NULL,medium,NULL,S10_set1_a7
Dragonfly,NULL,NULL,medium,NULL,S10_set1_a7
Dragonfly,NULL,NULL,medium,NULL,S10_set1_a7
Dragonfly,NULL,NULL,hard,NULL,S10_set1_a7
Dragonfly,NULL,NULL,hard,NULL,S10_set1_a7
Dragonfly,NULL,NULL,hard,NULL,S10_set1_a7
Dragonfly,Are dragonflies capable of walking?,NULL,easy,NULL,S10_set1_a7
Dragonfly,Are dragonflies capable of walking?,NULL,easy,NULL,S10_set1_a7
Dragonfly,Do dragonfly nymphs ever hunt on land?,NULL,easy,NULL,S10_set1_a7
Dragonfly,Do dragonfly nymphs ever hunt on land?,NULL,easy,NULL,S10_set1_a7
Dragonfly,Do dragonflies spend most of their lives in their adult form?,NULL,easy,NULL,S10_set1_a7
Dragonfly,Do dragonflies spend most of their lives in their adult form?,NULL,easy,NULL,S10_set1_a7
Dragonfly,What are dragonfly larvae known as?,NULL,medium,NULL,S10_set1_a7
Dragonfly,What are dragonfly larvae known as?,NULL,medium,NULL,S10_set1_a7
Dragonfly,On what continent have dragonflies often been seen as sinister?,NULL,medium,NULL,S10_set1_a7
Dragonfly,On what continent have dragonflies often been seen as sinister?,NULL,medium,NULL,S10_set1_a7
Dragonfly,In how many directions can the adult dragonfly propel itself?,NULL,medium,NULL,S10_set1_a7
Dragonfly,In how many directions can the adult dragonfly propel itself?,NULL,medium,NULL,S10_set1_a7
Dragonfly,What is the hobby of seeking out dragonflies and damselflies called?,NULL,hard,NULL,S10_set1_a7
Dragonfly,What is the hobby of seeking out dragonflies and damselflies called?,NULL,hard,NULL,S10_set1_a7
Dragonfly,In what country are dragonflies used as a food source?,NULL,hard,NULL,S10_set1_a7
Dragonfly,In what country are dragonflies used as a food source?,NULL,hard,NULL,S10_set1_a7
Dragonfly,Which culture has a legend that claims that trolls sent dragonflies to poke out their enemies' eyes?,NULL,hard,NULL,S10_set1_a7
Dragonfly,Which culture has a legend that claims that trolls sent dragonflies to poke out their enemies' eyes?,NULL,hard,NULL,S10_set1_a7
Dragonfly,Is the dragonfly associated with late summer as well as early autumn?,Yes,NULL,easy,S10_set1_a7
Dragonfly,Does Exposure to air cause the larva to begin breathing?,Yes (capitalization).,NULL,easy,S10_set1_a7
Dragonfly,"Is it characterized by large multifaceted eyes, two pairs of strong transparent wings, and an elongated body?",Yes.,NULL,easy,S10_set1_a7
Drum,Is the drum a member of the percussion group?,yes,easy,easy,S10_set2_a4
Drum,Is the drum a member of the percussion group?,yes,easy,easy,S10_set2_a4
Drum,Does each type of drum head serve its own musical purpose?,yes,easy,easy,S10_set2_a4
Drum,Does each type of drum head serve its own musical purpose?,yes,easy,easy,S10_set2_a4
Drum,Is the Aburukuwa a type of drum?,yes,easy,medium,S10_set2_a4
Drum,Is the Aburukuwa a type of drum?,yes,easy,too easy,S10_set2_a4
Drum,How long has the basic design of the drum remained unchanged?,remained virtually unchanged for thousands of years,medium,medium,S10_set2_a4
Drum,How long has the basic design of the drum remained unchanged?,thousands of years,medium,hard,S10_set2_a4
